amount,velocity_1m,avg_amount_1m,merchant_diversity_1m,is_fraud
7772.522168305116,29,22756.32,4,False
1487.6125033972896,30,5089.22,3,False
7117.550308594847,20,9653.61,3,False
18869.667370345847,25,9676.22,3,False
3281.3367800491915,20,14919.78,3,False
1505.2957248225969,30,22047.95,4,False
4020.315777466183,31,21466.42,4,False
1130.3031777726515,32,20830.91,4,False
12645.616209807393,21,14811.48,3,False
20333.334084304985,21,10162.17,3,False
6587.323250666942,22,9999.68,3,False
750.313618477335,31,4949.26,3,False
1557.1274176522834,32,4843.25,3,False
3929.8707577198606,26,9455.21,3,False
7004.0801999592795,22,14456.6,3,False
5499.524299341453,23,14067.16,3,False
11547.548296868767,23,10066.98,3,False
13659.078518108627,24,14050.16,3,False
3680.500909861533,33,20311.2,4,False
4785.279941006602,34,19854.56,4,False
16042.37031746274,27,9699.18,3,False
17681.072121459776,24,10384.23,3,False
15949.415775122054,25,10606.84,3,False
6444.207848160308,26,10446.74,3,False
3033.533524904461,35,19373.96,4,False
2301.026942938662,33,4766.22,3,False
6335.53098271228,25,13741.57,3,False
5800.418159460667,28,9559.94,3,False
2266.162825933973,27,10143.75,3,False
6454.998623174388,36,19015.1,4,False
7450.968261233693,26,13499.63,3,False
481.5960985339171,34,4640.2,3,False
7628.99536775315,28,10053.94,3,False
5565.346869364967,37,18651.59,4,False
170886.2992768826,38,22657.77,4,True
2632.1336206860537,27,13097.13,3,False
11521.433875118813,29,9627.57,3,False
11894.957546848256,30,9703.15,3,False
4237.297539496725,39,22185.45,4,False
260493.64546889038,28,21932.72,4,True
10936.838769334476,29,10084.39,3,False
5211.7022357597825,40,21761.1,4,False
1623.481397374808,35,4554.01,3,False
3943.6178121425387,30,9879.69,3,False
1434.652761216974,41,21265.34,4,False
4205.4315866463885,42,20859.15,4,False
20312.600051270532,29,21876.85,4,False
117981.9701403103,30,25080.36,4,True
808.358420479752,36,4449.96,3,False
7994.537786061216,31,24529.2,4,False
9041.576223062824,31,9681.81,3,False
6273.006862268596,31,9763.35,3,False
21055.65803234804,32,24420.65,4,False
13297.758846780302,33,24083.6,4,False
745.9228635756233,37,4349.85,3,False
9351.886527027282,32,9671.5,3,False
127081.41368728042,34,27112.94,4,True
10243.457347256248,35,26630.96,4,False
74195.14390901619,38,6187.89,4,True
4039.172557979832,32,9584.47,3,False
152167.77458890423,36,30118.09,4,True
18848.502782085026,33,9949.59,3,False
11863.79860369677,37,29624.73,4,False
437.2992450202433,39,6040.44,4,False
4082.5732860657045,43,20469.0,4,False
3501.8097472452496,38,28937.29,4,False
15419.224221185392,39,28590.67,4,False
4983.881097460799,40,28000.5,4,False
5003.690929413638,33,9445.66,3,False
12641.670011116672,41,27625.89,4,False
12735.173777383194,34,10031.52,3,False
4860.200774498543,42,27083.85,4,False
4003.4259643244764,43,26547.1,4,False
7607.143102136621,44,26116.65,4,False
10131.165924513925,45,25761.41,4,False
3783.4972631020346,44,20089.78,4,False
10048.116998548147,35,10032.0,3,False
4720.107631219318,36,9884.44,3,False
8354.861448920024,34,9413.57,3,False
2257.857235807628,35,9209.13,3,False
2324.5999984808295,45,19695.0,4,False
8819.105526436955,37,9855.65,3,False
950.9561319074037,40,5913.2,4,False
13268.300616549013,46,25489.82,4,False
1871.5873491925734,46,19307.53,4,False
3377.8244862412885,36,9047.15,3,False
7750.962931789719,47,25112.4,4,False
13260.343847154094,48,24865.48,4,False
4680.452652476953,49,24453.54,4,False
3937.20863241032,47,18980.51,4,False
14332.276640698916,50,24251.12,4,False
9883.83549125907,37,9069.76,3,False
10577.116580753082,51,23983.0,4,False
8823.377411807587,38,9063.27,3,False
5855.935227097552,38,9750.39,3,False
2585.029050921164,41,5832.02,4,False
3736.3460226997177,39,9596.19,3,False
1312.9428948528216,42,5724.43,4,False
6882.479906380505,48,18728.46,4,False
17289.08071404709,39,9274.19,3,False
329.3810934958684,43,5598.96,4,False
621.3451053359585,44,5485.83,4,False
15760.567525871253,40,9436.35,3,False
6139.442336405416,52,23639.86,4,False
2563.6317707411717,45,5420.89,4,False
3299.222522174331,53,23256.07,4,False
9664.412748507213,41,9441.91,3,False
1189.6217072472928,46,5328.91,4,False
17012.089300792108,54,23140.44,4,False
14444.80048524416,40,9717.4,3,False
166560.18317509684,47,8759.36,4,True
2475.0306681490147,48,8628.44,4,False
1003.3827868981749,49,8472.83,4,False
363.34398889727584,50,8310.64,4,False
6162.990334575825,41,9630.71,3,False
1716.5648523614093,51,8181.34,4,False
2825.4112950101567,49,18403.91,4,False
529.2789443801687,52,8034.19,4,False
12514.717852040656,55,22947.25,4,False
11168.004583211427,42,9667.31,3,False
4401.494686101452,42,9321.9,3,False
6422.766563899324,43,9254.48,3,False
8493.434532426623,43,9640.01,3,False
1013.4566072024429,53,7901.72,4,False
102153.75255850356,44,11365.83,4,True
8390.587817872001,56,22687.31,4,False
14475.543711220394,57,22543.24,4,False
9644.47496282972,45,11327.58,4,False
2278.8352396520736,50,18081.41,4,False
6271.229440336446,44,9563.45,3,False
4216.060468735518,51,17809.54,4,False
7230.873836979262,58,22279.23,4,False
11075.332174838495,59,22089.34,4,False
14572.162695453446,46,11398.11,4,False
10498.615088248556,45,9584.23,3,False
6930.782722376601,52,17600.33,4,False
14438.751534785837,47,11462.81,4,False
2594.691259210259,53,17317.21,4,False
17652.29068342837,60,22015.39,4,False
7294.983937892965,46,9534.47,3,False
1750.3852199720604,54,17028.93,4,False
107326.47592485858,61,23413.93,4,True
8531.279515498089,48,11401.73,4,False
19793.858045862013,49,11573.0,4,False
1030.4340790808094,54,7774.47,4,False
1592.5574013227165,55,16748.27,4,False
6200.898881636572,47,9463.54,3,False
104601.55402849027,55,9534.97,4,True
2397.748129661362,56,16492.01,4,False
978.5152140741914,56,9382.17,4,False
549.1508484549785,57,9227.21,4,False
1045.7807066372034,58,9086.15,4,False
14347.449633609263,48,9565.29,3,False
15946.630892198751,62,23293.49,4,False
2701.368959331757,49,9425.21,3,False
61107.27627982215,50,10458.85,4,True
8311.011773415908,51,10416.73,4,False
48998.33661265165,52,11158.69,4,True
6896.778615432341,63,23033.22,4,False
12530.27196283768,53,11184.57,4,False
4386.444386704834,64,22741.87,4,False
156998.2809545812,59,11593.13,4,True
5534.762618306829,65,22477.14,4,False
189.16211749915254,60,11403.07,4,False
7064.87542303499,57,16326.62,4,False
2237.300831000043,50,11386.29,4,False
8729.39085491462,66,22268.84,4,False
2692.3929399924345,54,11027.3,4,False
7666.429683981579,58,16177.31,4,False
940.81868670129,61,11231.55,4,False
7650.61805025531,51,11313.04,4,False
1478.6333731916327,62,11074.25,4,False
4538.734884229656,59,15980.05,4,False
1857.1739954285827,63,10927.95,4,False
1252.2789900307996,64,10776.76,4,False
9214.265320770455,55,10994.34,4,False
7055.086711235584,56,10924.0,4,False
2858.240863036609,60,15761.35,4,False
224.37312037697382,65,10614.42,4,False
2543.7137665850114,52,11144.4,4,False
3961.0345562212883,57,10801.84,4,False
191555.76087368262,61,18643.23,4,True
16303.531411437853,53,11241.74,4,False
1312.630151713835,66,10473.48,4,False
4156.833159526727,62,18409.57,4,False
2033.9513189464433,58,10650.67,4,False
9277.594721516538,59,10627.4,4,False
22161.376318571834,67,22267.24,4,False
3956.0504215882866,63,18180.15,4,False
1024.9199234248308,67,10332.46,4,False
11789.25581750243,54,11251.88,4,False
1122.11385755914,68,10197.01,4,False
367.8718226909703,69,10054.56,4,False
513.1360649490183,70,9918.26,4,False
2483.101147014731,55,11092.45,4,False
13519.25896376277,56,11135.78,4,False
12100.968410711695,57,11152.72,4,False
5621.437560680006,58,11057.35,4,False
10852.355008688295,60,10631.15,4,False
385.54093844933436,71,9783.99,4,False
760.3393504113291,72,9658.66,4,False
11565.641885613068,68,22109.86,4,False
2990.3685194661743,64,17942.81,4,False
1349.7612842179578,73,9544.84,4,False
2511.5688428211133,74,9449.8,4,False
287.24223053936896,75,9327.63,4,False
2348.711796648671,76,9235.8,4,False
2385.789630655438,77,9146.84,4,False
1805.2113165066437,65,17694.54,4,False
9233.621146865473,59,11026.44,4,False
3391.9765522814237,66,17477.84,4,False
8305.499921921779,69,21909.8,4,False
17308.03107505699,70,21844.06,4,False
334.6935990256637,78,9033.87,4,False
1483.1705317750627,79,8938.29,4,False
14957.319217328873,60,11091.95,4,False
8590.242435517763,67,17345.19,4,False
10843.95231940987,71,21689.13,4,False
10804.342903103685,61,10633.98,4,False
1732.2350150845384,68,17115.58,4,False
424.9718437528882,80,8831.87,4,False
95066.75526808192,81,9896.5,4,True
2588.716310171608,69,16905.05,4,False
3791.5982533930173,72,21440.55,4,False
355.7045779010478,82,9780.15,4,False
7874.17355436048,61,11039.2,4,False
1737.7018365746142,83,9683.25,4,False
7924.961530822246,62,10590.29,4,False
1339.746475238279,70,16682.69,4,False
720.8803925988691,84,9576.56,4,False
14550.956885766649,63,10653.16,4,False
14565.758244538976,64,10714.29,4,False
4436.3676589259885,65,10617.71,4,False
8682.986673793774,73,21265.79,4,False
6025.213450738183,71,16532.58,4,False
13926.709222108504,62,11085.78,4,False
620.3461798713853,85,9471.19,4,False
7463.681181533371,74,21079.28,4,False
103260.7509792194,75,22175.03,4,True
2125.383278025328,86,9385.77,4,False
2327.8927992303493,63,10946.76,4,False
3394.70402380872,72,16350.11,4,False
1752.5411140563797,73,16150.14,4,False
2597.875411851474,64,10816.31,4,False
13786.869944354994,65,10862.01,4,False
3504.3536142943785,66,10750.53,4,False
1669.9207756124667,87,9297.09,4,False
601.3232258478366,88,9198.27,4,False
4867.776389393547,74,15997.68,4,False
20080.93414879589,66,10761.09,4,False
4138.347354157073,75,15839.56,4,False
16449.11591900241,67,10845.99,4,False
12962.177637068118,76,22053.81,4,False
1347.4067112222165,89,9110.06,4,False
14554.830169236091,77,21956.42,4,False
997.0397527800382,76,15644.26,4,False
7782.590135158023,68,10800.94,4,False
12918.85951412845,78,21840.55,4,False
3608.2630278839497,77,15487.95,4,False
9988.927582824941,69,10789.17,4,False
10036.42705697895,67,10739.87,4,False
2664.959432769667,78,15323.55,4,False
2273.2086879934636,79,15158.36,4,False
4004.8773071144933,68,10640.83,4,False
9347.953235886738,79,21682.42,4,False
2661.076291482062,80,15002.14,4,False
3237.4967866002703,81,14856.9,4,False
466.8065494552104,90,9014.02,4,False
10731.836997827686,80,21545.54,4,False
8015.74002370805,70,10749.55,4,False
17361.55584307211,81,21493.88,4,False
2330.8949596877833,91,8940.58,4,False
6940.793143281546,82,21316.4,4,False
3842.5572447935556,82,14722.58,4,False
4776.88664755928,83,21117.13,4,False
4347.791688221304,83,14597.58,4,False
2303.6652070866435,92,8868.44,4,False
130705.80070674083,84,22421.76,4,True
6135.6529942329835,84,14496.84,4,False
2440.874603259759,93,8799.33,4,False
8877.633340047583,71,10723.18,4,False
989.7361529846484,94,8716.25,4,False
1643.8460651256717,95,8641.8,4,False
1444.476576560466,96,8566.83,4,False
3065.988433298474,69,10531.05,4,False
11494.182742299985,70,10544.81,4,False
8948.431710772564,72,10698.53,4,False
2374.6676278206764,85,22185.91,4,False
6369.790808966055,73,10639.24,4,False
10649.668143728875,86,22051.77,4,False
7883.3618587488645,74,10601.99,4,False
7597.294489553782,87,21885.63,4,False
1952.4766384904437,71,10423.79,4,False
16097.496462754847,88,21819.85,4,False
13692.887940945993,75,10643.21,4,False
1127.3877575968586,97,8490.13,4,False
11852.819204837282,76,10659.12,4,False
12836.789879565817,89,21718.92,4,False
3527.4130570493935,72,10328.01,4,False
112591.15693635696,98,9552.39,4,True
540.0958812005722,99,9461.35,4,False
180240.91892162143,100,11169.15,4,True
21214.824496148445,77,10796.21,4,False
16579.852342685957,90,21661.82,4,False
128763.69931974112,73,11950.41,5,True
16013.47045599604,74,12005.32,5,False
13110.639931891223,91,21567.85,4,False
2637.9270701658847,92,21362.09,4,False
1903.7557794424627,100,11185.16,4,False
2283.661358339762,93,21156.94,4,False
1879.3843537416915,100,11196.42,4,False
3901.5360076167512,78,10707.82,4,False
13167.107920596203,94,21071.95,4,False
730.289923672102,100,11183.79,4,False
19901.132166016305,75,12110.6,5,False
2469.319837088285,79,10603.53,4,False
1068.576267119054,85,14338.86,4,False
13299.302151739676,76,12126.24,5,False
2213.8744539236304,86,14197.87,4,False
10290.489862037615,77,12102.4,5,False
565.3676860052944,100,11177.57,4,False
9297.928925517004,95,20948.01,4,False
8433.267368771529,80,10576.4,4,False
11773.80458471893,81,10591.19,4,False
17087.4730413729,96,20907.8,4,False
1659.712392078316,100,9963.45,4,False
3654.6180595852065,78,11994.09,5,False
5789.921298524296,79,11915.56,5,False
20226.38507970101,97,20900.77,4,False
13362.05055777345,80,11933.64,5,False
9600.366298143326,82,10579.1,4,False
14534.576275146143,81,11965.75,5,False
7596.075058127787,87,14121.99,4,False
5328.98230129279,88,14022.07,4,False
2222.257086433833,100,9981.88,4,False
1182.2053161882657,89,13877.8,4,False
1519.8254198916577,90,13740.49,4,False
13351.30640056645,98,20823.74,4,False
18359.554386081436,83,10672.84,4,False
11124.564218656245,84,10678.22,4,False
10981.247016046871,85,10681.79,4,False
864.7335656838966,100,9973.12,4,False
352.3905588979891,100,9970.43,4,False
2695.7385592226747,99,20640.62,4,False
11871.031386513623,86,10695.61,4,False
3600.574689306809,87,10614.06,4,False
160043.88932507523,100,11566.94,4,True
1265.9242385386096,100,11571.82,4,False
14227.066862351747,88,10655.12,4,False
2092.794668134609,100,11588.76,4,False
3948.320041176137,91,13632.89,4,False
12927.277507880683,100,20563.49,4,False
477.0176520137663,100,11589.41,4,False
15048.917288338811,100,20614.37,4,False
4184.679829679175,100,20508.63,4,False
12097.913980998384,100,20507.87,4,False
12267.834414542538,82,11969.43,5,False
2298.884972308763,92,13509.69,4,False
19653.74306226786,100,20668.12,4,False
604.0054220490009,100,11577.82,4,False
2896.4515715214097,100,11592.45,4,False
15791.767835677836,89,10712.83,4,False
391.73953118759164,100,11587.18,4,False
13439.277209557351,100,20651.45,4,False
15829.791488810646,100,20770.08,4,False
1887.966194634616,100,11598.62,4,False
1368.2600535487634,93,13379.14,4,False
8384.25037568881,100,20809.36,4,False
15862.810539404869,100,20866.29,4,False
958.511190140144,100,11595.33,4,False
15938.515400794688,100,20856.5,4,False
22682.41641120831,100,20968.13,4,False
11606.821622101654,90,10722.77,4,False
14826.627083912246,100,20980.54,4,False
1066.0929728377375,100,11599.8,4,False
13618.603262224928,83,11989.3,5,False
1887.8147427847762,94,13256.89,4,False
18930.432363746324,100,21073.72,4,False
4421.247501858201,84,11899.21,5,False
13671.826807369138,85,11920.06,5,False
2056.9156934073612,95,13138.99,4,False
5599.849578309271,91,10666.47,4,False
5088.540033146316,92,10605.84,4,False
12313.033570037835,93,10624.2,4,False
1555.0660714071853,100,11604.92,4,False
8714.031564729465,86,11882.78,5,False
14567.27605702968,100,21185.06,4,False
11364.818979619082,100,21189.77,4,False
1219.4165900173934,100,11602.63,4,False
11377.089675667208,87,11876.97,5,False
5414.4054234284995,96,13058.53,4,False
16217.146007195677,100,21268.34,4,False
3246.5126259423023,100,21139.71,4,False
18069.801797048836,100,21232.92,4,False
6115.028118443778,88,11811.49,5,False
4118.465816511588,89,11725.05,5,False
338.76343105242114,100,11586.1,4,False
3360.0556550526967,97,12958.55,4,False
2549.518967205621,100,11601.07,4,False
89233.38632399235,100,12488.52,4,True
1347.2593867601615,100,12480.49,4,False
5239.72339959226,100,21102.74,4,False
6655.582652824238,94,10581.98,4,False
8286.017173322394,90,11686.84,5,False
16290.179059876642,100,20231.1,4,False
1524.3135612899578,100,12481.75,4,False
1355.9522880228567,100,12484.24,4,False
5595.036932556368,91,11619.9,5,False
3847.331462867804,92,11535.42,5,False
7172.799541586111,98,12899.51,4,False
1753.6858739174925,100,12498.37,4,False
8683.06368394565,95,10561.99,4,False
7976.5958297745865,100,20278.05,4,False
9246.28568098263,100,20244.06,4,False
7618.042993490234,100,20250.2,4,False
1411.0408493765606,100,12506.45,4,False
2681.2468686634543,93,11440.21,5,False
1766.2856589705916,99,12787.05,4,False
13224.46618815619,96,10589.73,4,False
8472.96794585152,97,10567.9,4,False
10332.98326722161,100,20298.53,4,False
2204.3997714531624,100,12520.81,4,False
10403.266658550663,100,20265.97,4,False
324.77817482029315,100,12509.18,4,False
19359.53848324404,94,11524.46,5,False
1375.7772355109728,100,12515.44,4,False
4048.4643996676846,95,11445.76,5,False
11658.559009796467,96,11447.98,5,False
11416.608510527394,100,20316.78,4,False
1816.1444826887134,100,12518.03,4,False
11915.361497877222,100,20361.43,4,False
1703.7609100206143,100,12512.05,4,False
170911.894195978,100,14216.36,4,True
15880.551405272865,97,11493.68,5,False
5661.9407023946815,100,12715.8,4,False
362.6116542581853,100,14203.75,4,False
2934.491347910495,100,20364.45,4,False
5873.881378865339,100,17818.25,4,False
4178.374187419721,100,17656.91,4,False
11213.126613997047,98,10574.49,4,False
620.0150427105077,100,14201.86,4,False
17830.007038243137,98,11558.33,5,False
4519.914213300992,100,16522.29,4,False
4604.944927869455,100,16488.39,4,False
3611.735348553391,99,10504.16,4,False
155145.21669260084,100,17829.29,4,True
985.5080686460401,100,14204.26,4,False
84238.04407154213,100,13500.53,4,True
15014.26657692831,99,11593.24,5,False
1452.6050899815752,100,13476.84,4,False
1233.5853481611582,100,13491.58,4,False
624.0495702727134,100,13478.7,4,False
2155.4569049270367,100,13490.75,4,False
8177.424690646335,100,10480.89,4,False
1817.4423444056495,100,13483.07,4,False
2418.40997070815,100,13481.65,4,False
221074.62250386982,100,15680.69,4,True
19594.634013800518,100,17892.26,4,False
18089.89039864771,100,10627.46,4,False
1108.4118824806048,100,15688.48,4,False
14012.84041142232,100,10648.9,4,False
6234.225541469047,100,11539.65,5,False
5007.631482671693,100,13521.88,4,False
9085.912552028813,100,11566.13,5,False
11143.461011158393,100,16732.88,4,False
343.94751695555146,100,15685.71,4,False
2866.7915047551346,100,11470.57,5,False
4566.6334402258735,100,11385.88,5,False
4650.969699732813,100,13545.83,4,False
1827.465078691248,100,15678.34,4,False
10719.968252518342,100,11474.52,5,False
3230.479244192336,100,16662.75,4,False
3533.6609168054383,100,13512.94,4,False
5269.359765097229,100,13512.61,4,False
7803.257969157771,100,15219.1,4,False
2628.7430955396885,100,10567.88,4,False
17423.174442044783,100,10703.58,4,False
8554.300220811892,100,11520.76,5,False
8324.857962626478,100,10740.11,4,False
1865.3394067827817,100,15685.1,4,False
12636.597088532008,100,15226.83,4,False
6544.704824590096,100,12293.02,4,False
2985.8736167186753,100,15221.67,4,False
6019.790800343794,100,10734.37,4,False
3321.2470753416137,100,11422.08,5,False
221914.14798764576,100,14492.5,4,True
3748.8932542294833,100,15104.97,4,False
15701.41369793241,100,11424.82,5,False
15481.285539610539,100,15209.94,4,False
8504.699590272441,100,15168.57,4,False
3875.738757771516,100,15158.73,4,False
8689.626387647266,100,10704.29,4,False
8634.328226725316,100,15205.04,4,False
3447.193642821586,100,15163.44,4,False
2020.515499847008,100,14039.7,4,False
3640.187847104218,100,10613.91,4,False
1646.5757094576893,100,11899.84,4,False
4582.42107615816,100,11401.96,5,False
6824.932146735666,100,11911.2,4,False
2088.9709616009186,100,15083.02,4,False
4404.347389811441,100,11943.41,4,False
11889.770574573373,100,15069.23,4,False
2163.801612038735,100,14036.59,4,False
423.1642205522532,100,14030.79,4,False
696.1586238295673,100,14034.12,4,False
12335.452860360187,100,10669.85,4,False
2774.227070871799,100,11384.54,5,False
9711.163726818635,100,15088.83,4,False
1807.5612797489175,100,11937.67,4,False
17972.25645205736,100,15135.95,4,False
3078.266759834238,100,11910.49,4,False
1436.0811601175906,100,14031.31,4,False
20953.386274825018,100,10731.97,4,False
14033.2639055083,100,15229.48,4,False
5659.219055031482,100,11948.13,4,False
135218.77462890372,100,11996.53,5,True
6932.913616767455,100,15155.49,4,False
3779.4606843246966,100,11955.97,4,False
1035.2461363000007,100,11915.81,4,False
1236.7676392206229,100,14038.39,4,False
10632.871303356837,100,15156.04,4,False
17735.243689331946,100,12114.06,5,False
1408.5958928824257,100,14042.34,4,False
375.4997723251036,100,14035.79,4,False
16204.388809930284,100,11367.18,5,False
21325.09785264846,100,11465.64,5,False
5321.737612002831,100,12044.89,5,False
1234.3456505856782,100,13002.12,4,False
14574.587641976988,100,12102.35,5,False
2095.9183252599423,100,11923.64,4,False
151117.57343834752,100,13493.98,5,True
8958.037766696898,100,15184.23,4,False
17850.78385500066,100,13589.37,5,False
1318.688860804837,100,13005.52,4,False
106920.48482523808,100,12398.25,5,True
7410.053009500644,100,11930.61,4,False
2221.5409240390595,100,12295.35,5,False
11986.685476749733,100,15271.11,4,False
10381.645070557539,100,13553.73,5,False
17172.235796317585,100,15272.71,4,False
3855.812261141527,100,11926.59,4,False
6955.991718279286,100,15217.12,4,False
647.6248664997134,100,13006.5,4,False
7053.022960804773,100,13574.71,5,False
10636.560568560066,100,12336.8,5,False
23016.23565497404,100,15363.38,4,False
2373.223568873975,100,15242.35,4,False
4895.110844916805,100,15219.0,4,False
6060.435133091758,100,11934.3,4,False
9846.341274423386,100,13644.29,5,False
1698.0891652553346,100,11903.95,4,False
48180.72782694726,100,14008.27,5,True
3362.167719995024,100,11186.41,4,False
15186.919977337555,100,14091.54,5,False
1828.1865063689693,100,11156.45,4,False
4847.957358644927,100,12304.37,5,False
9552.0535811697,100,12300.22,5,False
249.80720898411036,100,12998.54,4,False
13282.910092655959,100,12337.88,5,False
12278.46135471687,100,15231.03,4,False
581.0737109659638,100,11434.37,4,False
19120.265802960024,100,15245.71,4,False
1102.2882081078617,100,11443.5,4,False
9530.900063588693,100,14267.75,4,False
1333.7423859690011,100,11447.43,4,False
8130.255872509725,100,14189.59,4,False
8505.974076245686,100,12356.79,5,False
14278.393281512745,100,12379.59,5,False
11228.328750008104,100,12420.69,5,False
1753.7240530159172,100,11156.55,4,False
1704.2721829315976,100,11115.16,4,False
2992.5110892153984,100,10184.43,4,False
3269.362383504832,100,10184.96,4,False
1248.576912427233,100,11445.13,4,False
2245.600376510361,100,13903.73,5,False
571.159217644273,100,11432.27,4,False
10094.214913567885,100,12318.3,5,False
11679.670833809274,100,12369.23,5,False
9086.772223793878,100,13868.21,5,False
13385.27147188418,100,12387.6,5,False
1412.1191968337553,100,11433.87,4,False
11370.213217305398,100,14234.32,4,False
13852.662467210475,100,13948.23,5,False
5895.467059688755,100,14249.41,4,False
1054.7995714858084,100,11442.17,4,False
9140.115391376738,100,13850.94,5,False
10950.401549931454,100,13921.14,5,False
16684.57020850599,100,14360.91,4,False
21451.840111369045,100,13975.24,5,False
5973.3090772162495,100,12270.53,5,False
5383.473865536782,100,10161.07,4,False
2851.838063714388,100,13945.75,5,False
457.12210468806984,100,11433.62,4,False
20581.824703705304,100,14036.36,5,False
8431.6357774714,100,12195.35,5,False
6983.478607438199,100,14343.45,4,False
9923.150070730648,100,12230.14,5,False
14529.110750210264,100,14062.7,5,False
1905.7350085446515,100,11442.43,4,False
11204.561194506745,100,14084.33,5,False
1664.4781839861005,100,11447.85,4,False
4096.335905196504,100,14031.77,5,False
5980.971366624524,100,14181.65,4,False
14428.8890320631,100,13987.58,5,False
2237.9378528161947,100,10168.39,4,False
